entid,indName
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
295273f86dc54a1cb15c06ce7e6c7684,有机化学原料制造
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,机动车燃油零售
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,公共设施管理业
2.95E+15,金属制厨房用器具制造
2.95E+15,金属制厨房用器具制造
2.95E+15,木质家具制造
2.95E+15,其他未列明制造业
2.95E+15,塑料零件及其他塑料制品制造
2.95E+15,金属制餐具和器皿制造
2953b27438cf4cfe842d420bc76de215,金属结构制造
2.95E+15,其他未列明金属制品制造
2.95E+15,危险废物治理
2.95E+15,木质家具制造
2.95E+15,其他体育用品制造
2.95E+15,炼焦
2.95E+15,连续搬运设备制造
2.95E+15,综合医院
2.95E+15,金属丝绳及其制品制造
2.95E+15,其他金属工具制造
2.95E+15,木质家具制造
2.95E+15,社区居民自治组织
2.96E+15,方便面制造
2.96E+15,包装装潢及其他印刷
2.96E+15,木质家具制造
2.96E+15,石油钻采专用设备制造
2.96E+15,塑料薄膜制造
2.96E+15,危险废物治理
2.96E+15,陆地管道运输
2.96E+15,其他未列明制造业
2.96E+15,平板玻璃制造
2957f99c9e1d4fd4a2d04bb9e7497cde,滚动轴承制造
2.96E+15,棉印染精加工
2.96E+15,铜压延加工
2.96E+15,汽车修理与维护
2.96E+15,医学研究和试验发展
2.96E+15,绝缘制品制造
2.96E+15,其他金属工具制造
2.96E+15,橡胶板、管、带制造
2.96E+15,其他橡胶制品制造
2.96E+15,风力发电
295c4940343343c08e5ff50872e3926f,电线、电缆制造
295e7fb91a5c4b19a33e99de326d802b,危险废物治理
295fc99e957b41b58bc9197d14cdd50e,木质家具制造
295ff8f86365416dab8b83c2f96dd9b4,汽车修理与维护
2.96E+15,其他未列明电气机械及器材制造
2.96E+15,日用塑料制品制造
29618772dc8d41ea9c436f0368d084b2,黑色金属铸造
2.96E+15,其他水利管理业
2.96E+15,检测服务
2962e2c477cc4a4d8968642397c0c5d4,其他金属加工机械制造
2963069d481c44a7abff1788e1b044d2,橡胶零件制造
2.96E+15,塑料薄膜制造
2.96E+15,其他未列明金属制品制造
2.96E+15,其他未列明金属制品制造
2.96E+15,道路运输辅助活动
2.96E+15,机械化农业及园艺机具制造
2.96E+15,专项运动器材及配件制造
2.96E+15,其他未列明通用设备制造业
2.96E+15,风机、风扇制造
2.96E+15,其他综合零售
2963523da4e3478aaa18b247259583f8,橡胶零件制造
2.96E+15,服饰制造
2.96E+15,木质家具制造
2.96E+15,汽车修理与维护
2.96E+15,油墨及类似产品制造
2.96E+15,固体废物治理
2.96E+15,包装装潢及其他印刷
2.96E+15,汽车修理与维护
2.96E+15,木质家具制造
2.96E+15,塑料人造革、合成革制造
2.96E+15,包装装潢及其他印刷
2.96E+15,环境保护专用设备制造
2.96E+15,金属结构制造
2.96E+15,日用塑料制品制造
2.97E+15,化学农药制造
2965619b791c4ab180d92abb1d298a4f,木质家具制造
2.97E+15,疾病预防控制中心
2.97E+15,有机化学原料制造
2.97E+15,银行监管服务
2.97E+15,农副食品加工业
2.97E+15,其他通用零部件制造
2.97E+15,机动车燃油零售
2.97E+15,自行车制造
2.97E+15,其他未列明通用设备制造业
2.97E+15,专项化学用品制造
296619cd340e4785bd3d5b9714c27f8e,金属结构制造
2.97E+15,其他体育用品制造
2.97E+15,滚动轴承制造
2.97E+15,滚动轴承制造
2.97E+15,检测服务
2.97E+15,滚动轴承制造
2.97E+15,滚动轴承制造
2.97E+15,滚动轴承制造
2.97E+15,汽车修理与维护
2.97E+15,木质家具制造
2.97E+15,塑料丝、绳及编织品制造
2.97E+15,化学药品制剂制造
2.97E+15,汽车修理与维护
2.97E+15,汽车修理与维护
2.97E+15,有机化学原料制造
2.97E+15,汽车修理与维护
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）制品加工
2.97E+15,水污染治理
2.97E+15,金属制餐具和器皿制造
2.97E+15,危险废物治理
2.97E+15,集成电路制造
2.97E+15,书、报刊印刷
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,其他未列明农副食品加工
296a42f450d74cddb39a54656c2516fd,金属结构制造
296a5752906f4eb5838c31151bf75f3f,黑色金属铸造
2.97E+15,其他未列明金属制品制造
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,热力生产和供应
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,羽毛（绒）加工
2.97E+15,塑料板、管、型材制造
2.97E+15,汽车修理与维护
2.97E+15,羽毛（绒）制品加工
2.97E+15,羽毛（绒）加工
2.97E+15,医学研究和试验发展
2.97E+15,金属表面处理及热处理加工
2.97E+15,轮胎制造
2.97E+15,隔热和隔音材料制造
2.97E+15,鬃毛加工、制刷及清扫工具制造
2.97E+15,金属门窗制造
2.97E+15,金属结构制造
29730865041c4dad869f7e07fc7879e4,非金属废料和碎屑加工处理
2.97E+15,有机化学原料制造
2.97E+15,其他未列明金属制品制造
29737fabc34e4cb69aa666fa18f699a0,其他未列明通用设备制造业
2.97E+15,环境保护监测
2.97E+15,环境卫生管理
2.97E+15,金属结构制造
2.97E+15,金属结构制造
2.97E+15,其他出版业
2974ff31a9e34334a1a1c2d1f6c1544a,机动车燃油零售
2.98E+15,化学药品原料药制造
29755b85f9284b8fa9117908c32324f1,建筑用石加工
2.98E+15,包装装潢及其他印刷
2.98E+15,汽车修理与维护
2.98E+15,其他橡胶制品制造
2.98E+15,其他未列明服务业
2.98E+15,化学试剂和助剂制造
2.98E+15,书、报刊印刷
2.98E+15,建筑装饰用石开采
2.98E+15,木质家具制造
2.98E+15,玻璃纤维增强塑料制品制造
2976522175b941a2aec6bda6466a04c6,木质家具制造
29766f13d69846fe99046a8600c301ba,金属废料和碎屑加工处理
2.98E+15,其他未列明金属制品制造
2.98E+15,机械式停车设备制造
2.98E+15,汽车修理与维护
2.98E+15,中乐器制造
2.98E+15,木质家具制造
2.98E+15,其他未列明通用设备制造业
2.98E+15,其他未列明制造业
2.98E+15,汽车修理与维护
29772b8a255f4c7b92b57fd71f5952ea,环境保护监测
2.98E+15,手工具制造
2.98E+15,染料制造
2.98E+15,普通高等教育
2.98E+15,其他体育用品制造
2.98E+15,木质家具制造
2.98E+15,其他肥料制造
2.98E+15,机动车燃油零售
2.98E+15,包装装潢及其他印刷
2.98E+15,非织造布制造
2.98E+15,乡镇卫生院
2.98E+15,木质家具制造
2.98E+15,木质家具制造
2.98E+15,自行车制造
2.98E+15,综合医院
2.98E+15,货运港口
2.98E+15,其他纸制品制造
2.98E+15,塑料零件及其他塑料制品制造
2.98E+15,水泥制造
2.98E+15,热力生产和供应
2.98E+15,木质家具制造
297f48e475e74f8289874b0e0c78fcfa,纺织面料鞋制造
2.98E+15,轻质建筑材料制造
2.98E+15,铁合金冶炼
2.98E+15,淀粉及淀粉制品制造
2.98E+15,其他金属制日用品制造
2.98E+15,科技中介服务
2.98E+15,管道和设备安装
2.98E+15,其他污染治理
2.98E+15,耐火陶瓷制品及其他耐火材料制造
2.98E+15,耐火陶瓷制品及其他耐火材料制造
2.98E+15,包装装潢及其他印刷
2.98E+15,金属表面处理及热处理加工
2.98E+15,金属家具制造
2.98E+15,国家权力机构
2.98E+15,检测服务
2.98E+15,钢压延加工
2.98E+15,包装装潢及其他印刷
2.98E+15,塑料薄膜制造
2.98E+15,中医医院
2.98E+15,其他体育用品制造
2.98E+15,食品及饲料添加剂制造
2.98E+15,玻璃纤维增强塑料制品制造
2.98E+15,其他未列明金属制品制造
2.98E+15,装订及印刷相关服务
2.98E+15,机动车燃油零售
2.98E+15,汽车零部件及配件制造
2.98E+15,综合医院
2.98E+15,热电联产
2.98E+15,切削工具制造
2.98E+15,电动机制造
2.98E+15,淀粉及淀粉制品制造
2.98E+15,建筑材料生产专用机械制造
2.98E+15,疾病预防控制中心
2.98E+15,无机盐制造
2.98E+15,日用塑料制品制造
2.98E+15,热力生产和供应
2.98E+15,洗染服务
2.98E+15,西乐器制造
2.98E+15,化学药品原料药制造
2.98E+15,木质家具制造
2.98E+15,其他橡胶制品制造
2.99E+15,装订及印刷相关服务
2.99E+15,钢压延加工
2.99E+15,泡沫塑料制造
2.99E+15,其他畜牧专业及辅助性活动
2.99E+15,污水处理及其再生利用
2.99E+15,地毯、挂毯制造
2.99E+15,原油加工及石油制品制造
2.99E+15,塑料薄膜制造
2.99E+15,工程和技术研究和试验发展
2.99E+15,汽车修理与维护
2.99E+15,汽车新车零售
298616e0eb404cc9a4aca40cb2fb6050,滚动轴承制造
2.99E+15,橡胶板、管、带制造
2.99E+15,金属丝绳及其制品制造
2.99E+15,包装服务
2.99E+15,汽车修理与维护
2.99E+15,妇幼保健院（所、站）
2.99E+15,金融资产管理公司
2.99E+15,热力生产和供应
2.99E+15,黑色金属铸造
2.99E+15,其他仪器仪表制造业
2.99E+15,其他未列明金属制品制造
2.99E+15,塑料薄膜制造
2.99E+15,其他未列明金属制品制造
2.99E+15,蔬菜、水果罐头制造
2.99E+15,包装装潢及其他印刷
2.99E+15,木质家具制造
2.99E+15,日用塑料制品制造
2.99E+15,塑料薄膜制造
2.99E+15,日用塑料制品制造
2.99E+15,日用塑料制品制造
2.99E+15,环境保护专用设备制造
2.99E+15,化学药品原料药制造
2.99E+15,汽车新车零售
2.99E+15,金属结构制造
2.99E+15,有色金属合金制造
2.99E+15,塑料零件及其他塑料制品制造
2.99E+15,装订及印刷相关服务
2.99E+15,非金属废料和碎屑加工处理
2.99E+15,金属丝绳及其制品制造
2.99E+15,皮箱、包（袋）制造
2.99E+15,包装装潢及其他印刷
2.99E+15,其他未列明电气机械及器材制造
2.99E+15,纸和纸板容器制造
298b8d137680408ea8100808300d3242,环境保护专用设备制造
2.99E+15,木质家具制造
2.99E+15,木质家具制造
2.99E+15,包装装潢及其他印刷
2.99E+15,木质家具制造
2.99E+15,污水处理及其再生利用
2.99E+15,塑料板、管、型材制造
2.99E+15,有机化学原料制造
2.99E+15,塑料零件及其他塑料制品制造
2.99E+15,木质家具制造
2.99E+15,公共设施管理业
2.99E+15,公共设施管理业
2.99E+15,滚动轴承制造
2.99E+15,公共设施管理业
2.99E+15,危险废物治理
2.99E+15,汽车修理与维护
2.99E+15,汽车修理与维护
2.99E+15,公共设施管理业
2.99E+15,轮胎制造
2.99E+15,包装装潢及其他印刷
2.99E+15,木质家具制造
2.99E+15,其他专用设备制造
2.99E+15,其他贵金属矿采选
2.99E+15,木质家具制造
2.99E+15,管道工程建筑
2.99E+15,公共设施管理业
2.99E+15,泵及真空设备制造
2.99E+15,房地产租赁经营
2.99E+15,黑色金属铸造
2.99E+15,其他未列明服务业
2.99E+15,公共设施管理业
3.00E+15,装卸搬运
3.00E+15,普通高等教育
3.00E+15,住宅装饰和装修
3.00E+15,热电联产
3.00E+15,其他体育用品制造
3.00E+15,包装装潢及其他印刷
3.00E+15,中医医院
3.00E+15,塑料板、管、型材制造
3.00E+15,金属结构制造
3.00E+15,汽车零部件及配件制造
3.00E+15,化学药品原料药制造
2995edf5aec64d41a078620b03378507,其他未列明畜牧业
3.00E+15,塑料鞋制造
3.00E+15,塑料鞋制造
299658f6b1b9442191e63bd0d9a19c8d,服饰制造
3.00E+15,包装装潢及其他印刷
3.00E+15,公共设施管理业
3.00E+15,玻璃纤维增强塑料制品制造
3.00E+15,其他金属加工机械制造
3.00E+15,钢压延加工
3.00E+15,牛的饲养
3.00E+15,木质家具制造
3.00E+15,汽车修理与维护
3.00E+15,其他未列明金属制品制造
3.00E+15,污水处理及其再生利用
3.00E+15,机械零部件加工
3.00E+15,水污染治理
3.00E+15,铁合金冶炼
3.00E+15,机械零部件加工
3.00E+15,塑料鞋制造
3.00E+15,软木制品及其他木制品制造
3.00E+15,水资源管理
3.00E+15,金属表面处理及热处理加工
3.00E+15,金属家具制造
3.00E+15,其他金属制日用品制造
3.00E+15,其他未列明金属制品制造
3.00E+15,铝压延加工
3.00E+15,橡胶板、管、带制造
3.00E+15,金属表面处理及热处理加工
3.00E+15,木质家具制造
3.00E+15,木门窗制造
3.00E+15,汽车修理与维护
299c0a8d263c4adeb3c41fa7bdee4ce8,轻质建筑材料制造
299f9c9d23744e6fb74f962e1e406966,电线、电缆制造
29a2bf48bf444854aced619fe500bd6e,泵及真空设备制造
29a2f72141f84a6ab0d811826dc26a70,泵及真空设备制造
29a7075b629146269e85a38ec3e2bc6d,塑料板、管、型材制造
29ab9e1477684b32824ee50ae9bb252f,玻璃纤维及制品制造
29ad7e86dc2a4daabfffbf39de543750,粘土砖瓦及建筑砌块制造
29ae1bcc29764ede80c96e3f6ee9e53a,有机化学原料制造
29af9a20421f48168d87c6ef75ff73d9,其他通用零部件制造
29b25b42c49347e59a0668c35c296b3a,连续搬运设备制造
29b3a47f0f3944c98a23144fad124f6e,工程和技术研究和试验发展
29b8eee000714dc7b47082861dbd569f,胶合板制造
29ba6e4ce9ed454cac08777a8327bd40,汽车修理与维护
29bcd4d455ef49dbad0b472094a4aa0e,改装汽车制造
29bd5b614f164cef84db8c265b229fa3,非金属废料和碎屑加工处理
29c16b9f7480413bb7bd2c06ee83ca65,其他制鞋业
29c3fbdff45f4115b7fbe9fa9469b938,玻璃纤维增强塑料制品制造
29c55570eba24ed3ae5d95a7fef46683,其他未列明金属制品制造
29c84df3a7ce4a91806a8ce810b31e7f,其他电工器材制造
29cba9ce5f1a44288e11b153f826eb8d,本册印制
29ccc2ea7bd247e99a22873ea59c994c,其他水泥类似制品制造
29ccc9af033d43cc96692b909557c721,橡胶板、管、带制造
29cd5419184d4babb2cbbe8226072a12,牛的饲养
29cf0562c92749879371bc4aceff4769,健身器材制造
29cf0f5fa13d4c74b953cf9d97d054d6,橡胶零件制造
29d248d55d034df6aad1e3b9161e945e,其他未列明制造业
29d50f893de441049df9dbe3f94db66e,木质家具制造
29d5ea7c61ff40f198de5f8ad4ff4d4a,紧固件制造
29d6a8c6693a462698d6ff04a33186b0,环境保护专用设备制造
29d6f9b69e554258bec1569e4fc4d3f5,有色金属铸造
29d75ecc0bd2453085ce588309863f20,轻质建筑材料制造
29d7957f85364c86ae176aee34b89fa7,机动车燃油零售
29d8f9118c8c4ed6b0e651295c5c38d9,包装装潢及其他印刷
29dc4b7786ef4a079eea22ca171d63f9,检测服务
29e00f541c3d4a64b426c9c2617f121c,纸和纸板容器制造
29e25c24f51c48508d6a8be60627f599,大型车辆装备修理与维护
29ea7987501e4c79b16948e309057b1f,其他未列明制造业
29ed4f98f2964307b4516bd92b38b39a,金属门窗制造
29f0eef390214638bf00a374e320f03f,隔热和隔音材料制造
29f5a06979564b3cab662d4c9a1cf345,其他橡胶制品制造
2a004065811c474586af136baa34934f,塑料板、管、型材制造
2a03f830e4bf47ff8bb61c488a93faad,橡胶板、管、带制造
2a077addc9224ee6b05acacf35caadd2,汽车修理与维护
2a0aa2fcd6f44b0badbd84ca737127a6,热力生产和供应
2a0fd94ed8db4a6486a9773aab8fa3f0,木质家具制造
2a11f24127ed4c04a11bead861cecea2,其他橡胶制品制造
2a140826700e4124915bd65d50957485,建筑用石加工
2a16f46153ff4cd8b0b02b5211f61fd3,木质家具制造
2a184629b0214472ba75cd5c6a89a6b8,其他机械和设备修理业
2a1a0b66741849f9b18a82d074a3e024,无机盐制造
2a1c1bd9ddc945dcb668a88887397cd8,汽车修理与维护
2a2006781f0a4302948e40fbcf35c391,木质家具制造
2a20fbef7b5548ed9f4bdb1c790a17b3,卫生洁具零售
2a21d965c35347fab90c3d901c205437,塑料丝、绳及编织品制造
2a22f306b37f46268a6d2d466fbc10fd,黑色金属铸造
2a240929416d450384d44ef60b7cbbdf,其他未列明金属制品制造
2a26941f24ad4023a21dc1d442771c86,泵及真空设备制造
2a27133496664e54b066fbdb9e3c5451,水污染治理
2a295fd6047248e98f6b7a9a50e65609,汽车修理与维护
2a2c94cdb2fd436394ce158a2cdb649d,金属废料和碎屑加工处理
2a35222513d94166907ed1f3311af8d8,其他金属工具制造
2a3545ddd9b848fb879b5a3a9777f2f1,密封用填料及类似品制造
2a377734cede4aa5a5a835962d1b868b,汽车修理与维护
2a386fab05444643b22d5c4b1a1027c6,塑料板、管、型材制造
2a3e32e3418144dfa7bb15427d94c025,金属表面处理及热处理加工
2a402bb1fc544499ac2bb07e2b776e67,汽车修理与维护
2a4279deafdc46ec92a7b5ca90b34ef3,汽车修理与维护
2a42afe9bd8d443cab34ad10aadb470d,粘土砖瓦及建筑砌块制造
2a5106c5ec714e2386068b887b99f404,橡胶板、管、带制造
2a533a8ed327436ab356eda61ebd8952,肉制品及副产品加工
2a541e8cec8c4c54975662d732a538e1,汽车零部件及配件制造
2a557f95c7524d5e95d7b3cd9f185bd0,有机化学原料制造
2a55eff071694350a3ecf473c3e06bf9,其他玻璃制品制造
2a5a7d22e033435c83cc37a05a4373b6,汽车修理与维护
2a5b47aeb9d7417db957897d940cbdd9,其他玻璃制品制造
2a5b5928c591464888e20fde5122d78d,其他有色金属压延加工
2a5b62e9e11e46a0bf0f0bc77b0fe3a0,铝压延加工
2a5d1bfc56214968bb221674b3636dc2,建筑用石加工
2a5d37e44c0142679dd7a56063a68236,其他未列明非金属矿采选
2a5e2c82f4994fcaa1108eee122f2d8f,黑色金属铸造
2a6017ca26bd4a7a88434ec5c6ae83a5,汽车修理与维护
2a60713f53c84ab2a95c82cc5bd77e79,生物质能发电
2a63251c10724281aedbf9b303c028e5,其他传动部件制造
2a63e595387447cb896ae9eb62d27c7a,其他金属加工机械制造
2a6d01421ad1493dad5cbcb87886e2df,其他未列明制造业
2a703a87740c4b33b7bfa29ae3c60f3f,粘土及其他土砂石开采
2a751bd52e564dea9fa34fad64168ce8,乳制品制造
2a796e20be9c4a9cb5f922a31a1f1121,纸和纸板容器制造
2a79899fb30049cf9a4433a5a81b9b33,肉制品及副产品加工
2a7a21c7e42046d79cc6b831b57dfe94,其他橡胶制品制造
2a7c8c16c6ce455ba1538abb440d39ba,机械零部件加工
2a7d58f1e9944d53a896765ff92c0b52,塑料板、管、型材制造
2a7d5dbaa6a747f6b9611394493d76ef,油气仓储
2a7faf9e33024132bade154f4a100f72,玻璃纤维及制品制造
2a8074a897cf447698fe88651f51c046,塑料零件及其他塑料制品制造
2a80777a63ab4e6088940b585055270e,汽车零部件及配件制造
2a834b46c7fc4288891f0918479b1f81,皮革鞣制加工
2a85c4593d084a8d8ef86f2f3ba2f132,黑色金属铸造
2a8ad298289a45e08ddef8357c53846d,汽车修理与维护
2a8d8aa6993447188527af1a741d5f0f,汽车修理与维护
2a8dcbd7427643caa684662349fb2894,卫生材料及医药用品制造
2a91b1fba0f14e2f8c88373f5aee7db8,玻璃纤维及制品制造
2a9ead63c366417b9f55ef88238f8aba,有机化学原料制造
2a9f073bda474eafac450a906fc50ab0,其他未列明通用设备制造业
2aa28e0521654a689f3506ffe3fecd52,特种陶瓷制品制造
2aa362485f764929a5bd9a60f91b0794,建筑用石加工
2aa4076e6acb47deafb4fabe77304293,建筑用石加工
2aa419dd15a042338fe21f697b9baf1b,其他未列明制造业
2aa5a4e850464ce8b5dbac97c5cffdcb,牲畜屠宰
2aa693aa090549a9b3bc6f1f6a39e11d,钢压延加工
2aacc8f8657c4fcf88785a258ba3d615,木质家具制造
2ab07b829dc94e2f88790b24268a2a55,金属结构制造
2ab21f6d09de4a4c87ae56c3fd2e7a37,汽车修理与维护
2ab232ed98e8484a8af5517c2227ef8c,金属结构制造
2ab2bc543a7843a4b376f19d4b5ace06,其他日用化学产品制造
2ab7e553a43c4099b953ef4b9e08ca57,乡镇卫生院
2ab8386b13b8467a934b6bc39efac440,普通高中教育
2ab91c07446541389a7273045fd1f2d6,环境保护监测
2ab92c6389e2475ea03283f5a94551c6,金属表面处理及热处理加工
2ab9c05461204862b965c95a92396faa,塑料板、管、型材制造
2abb3ad40e154e4a9764ad752ae80cb8,塑料零件及其他塑料制品制造
2abb3d9dae1a4aa291e0109ca53d2d64,汽车修理与维护
2abcb8584ada4e4fb66efd74920e9b00,汽车零部件及配件制造
2abda6f28dff4275995bc6f1eb5ff85b,其他橡胶制品制造
2ac1258db3844d7b90eda299476562fd,环境保护专用设备制造
2ac6bed2b7734ea8a87c116013916aff,其他仪器仪表制造业
2ac8d57928a6411d8095faeecfeba2bc,塑料零件及其他塑料制品制造
2accde2775f944f2ae587cbb103909dc,包装装潢及其他印刷
2acfc5f5eabd415fa4e2776658c7a076,方便面制造
2acfd148d53e4f1b983f7eced476c21c,生物质能发电
2ad223fe397d4ec3a8c95aa6ee5f57ef,兽用药品制造
2ad3d829767e4a1580a6c9b92b6d6333,其他日用化学产品制造
2ad5292ea1034effacc7ffc2d393e7fa,塑料零件及其他塑料制品制造
2ada3a1499e8424095ecbbbd7004c902,非金属废料和碎屑加工处理
2addc2389b494f46a7f96d89a4acedec,其他未列明金属制品制造
2adf4637142c4a50b0aaae7439f66d86,危险废物治理
2ae2317d86a645c2b0b051af40cc3102,农用及园林用金属工具制造
2ae51c563d704991b6a2ffe99206a2b9,汽车零部件及配件制造
2ae5a704fc3e4e6c8caa951dffff1e8c,水泥制品制造
2ae5d124614e47e4857693d6e579c560,热力生产和供应
2ae62a78d1564276bb5a66a5b5a5160e,建筑用石加工
2aedaa1f342f454b83115c28497857b0,自来水生产和供应
2af1546a5e86485d8d2184f730c01a06,其他未列明制造业
2af2e890d3744630a77c959f2d02c39c,高铁设备、配件制造
2af39be3d7db4981be1a4701f118f7d1,汽车零部件及配件制造
2af56ec4db5348c0ab9747928edd8670,兽用药品制造
2af753917e2d4236aac12b70feb77661,金属家具制造
2af7732a3b5c44ba90ba2266b7eba56b,铁矿采选
2af85661d72a40f8b485a1693f28b16f,液压动力机械及元件制造
2afb506f04d94161a420a0ce8470258d,木质家具制造
2b02de03f64b4a149c86845615306f7e,机械化农业及园艺机具制造
2b08cabddcde4cb896fb69b6e37cc450,汽车修理与维护
2b095ec72d904733b361b1b78f680b1f,建筑工程用机械制造
2b0edf8141ca41a2ae7ae9b6a8746cd2,西药批发
2b124218558c47989cb4ff223312310e,机械零部件加工
2b13bac517b84d57a1486cd195f2b9db,生物基化学纤维制造
2b1d097119fc4788b20aba3fc9e8f457,配电开关控制设备制造
2b28441fca4a4dd495e11b1ed9eca294,其他纸制品制造
2b29dde65b164ef7bf14a0be9682484f,中成药生产
2b2a9ad9f6764b24975f2f0b05451573,箱包零售
2b2b7c911a1241358dbdbfc777355fac,建筑装饰及水暖管道零件制造
2b30f8ed3cf047f38f97de073705205c,健身器材制造
2b3189dd461449a2a56450c395a8caff,危险废物治理
2b32f2061fe840a3a423850c2b13ddef,汽车修理与维护
2b34f33d6cdd48888e789ed2506519d8,危险废物治理
2b37c3f2861244f59fc6083b407ad5a0,阀门和旋塞制造
2b3bc028d19e4a479c9f78294b759009,汽车零部件及配件制造
2b3c20ceec934caeb197cbea415fce0b,金属结构制造
2b3d721c4b8f4e8ebf4a225b35f1a0a0,其他仓储业
2b3e841c45ef4d6190fa9a102d1f6dc0,机制纸及纸板制造
2b3e97f6f6164e25b2c3439cf13fa974,果菜汁及果菜汁饮料制造
2b4493086e3346858e897c546cc49fad,其他金属工具制造
2b4967b73b88448aba160a53f28a2577,其他橡胶制品制造
2b4b1cfafa204b6db0fee066c22f09a7,其他非金属矿物制品制造
2b4bc18da966477fa50c94d8741ac724,炼焦
2b4ebfdf4ca64a62a998468428dfdd81,汽车零部件及配件制造
2b54469fa0ea4cf18e29655c0dd2f04e,其他医疗设备及器械制造
2b55fbea3d504962995767b34e66533d,金属表面处理及热处理加工
2b5b00764ef4463dada13fc93e8a620d,其他橡胶制品制造
2b5c3f41b7504d268954cf72d825b77c,矿山机械制造
2b5cc7f08b0d4e4497e2b9fb577b5b59,矿山机械制造
2b61c56a43164c9eaf12b5dc18f5aa46,滚动轴承制造
2b6410d2a77948a5881e5043a6dabf25,涂料制造
2b66b71a76c540ef96264446b452d550,玻璃纤维及制品制造
2b6733947f0547748c022842cd9722da,水泥制品制造
2b68970d8c1d485d8dbf0edaa202c0b8,水果和坚果加工
2b6a64ab35f246728504519b235231c1,橡胶零件制造
2b6b1a1fa03745be9a505d61e1f813c0,金属门窗制造
2b6dd62b2a8b4bc2a90620386404e063,包装装潢及其他印刷
2b70eefc070449918a8f1264b020efe0,塑料薄膜制造
2b74516584c04f4dbeeb1182a4d80f4b,金属表面处理及热处理加工
2b786a7d46c744e5ae3410a1aac47d80,污水处理及其再生利用
2b7c90ea130043d28df5dc70e7be8640,其他专用化学产品制造
2b7e07b4b5b44c64a66bcdd14e90ef13,其他未列明金属制品制造
2b7e0963625149caa2277ff1d193ae0f,塑料板、管、型材制造
2b81bfffe0fd4fe38f65a6030627ce40,塑料鞋制造
2b8795ecab814d6ba78e014af784900b,其他输配电及控制设备制造
2b87eb91a87d4d8a9ac0a375a8365a15,金属结构制造
2b88a907882a46dc91568507253b28aa,黑色金属铸造
2b9140eec22841059398f2dff9a8191d,塑料板、管、型材制造
2b966f0083ed4f659ffb8af23749b16c,汽车修理与维护
2b97f37a92d44b6fbd695e46676422d7,橡胶板、管、带制造
2b9babe1f3b542959f90c599ff660d11,玻璃纤维及制品制造
2ba299e67a714b9bbe97d42a006a51fd,橡胶零件制造
2ba7224da93e4ab7b3f6f50db81cc90b,橡胶板、管、带制造
2ba9c9eb0be147878ee274368d19b1f1,泵及真空设备制造
2bab560bb03f4f22838ab1b0cc40c727,金属结构制造
2bab6c17a6ad49dd8413571bcf508b24,滚动轴承制造
2badcf7a8e654c9890727579c2b106ea,装订及印刷相关服务
2bb0c8bd84c84ced82aef7d58883672a,日用塑料制品制造
2bb1cd98b5aa44bf9dd402260c21dbf1,酱油、食醋及类似制品制造
2bb3d6a39a274d40a7b01b9e9fbd545c,其他纸制品制造
2bb4f25903d147fc8dc70a09714d0bfe,橡胶板、管、带制造
2bb55fbbf3f7420c870f189ab0572391,钢压延加工
2bb9215c00544e91a446e688e1e588de,中成药生产
2bbb8cb3478145b2a37f3d4a40a29ebf,化学试剂和助剂制造
2bbf384e9d554d36a100bcef0e720ce1,污水处理及其再生利用
2bbf4c10e31e4211b18b97fde6d31700,金属包装容器及材料制造
2bc01e6d678c4721bff4a5f033097cdd,非金属废料和碎屑加工处理
2bc052efa0c24b14952cda471ca2063d,塑料包装箱及容器制造
2bc0b1586df1490fbec50279db7c82e8,其他传动部件制造
2bc0bf56b0604ca8a33b54f73c801290,环境保护专用设备制造
2bc1168b2ada4ddebde0bd0fc1507aac,有机肥料及微生物肥料制造
2bc25066f32c409fbdb80fda1959bfd3,毛皮鞣制加工
2bc5ce3a01554145af40623bc38d865d,木门窗制造
2bc87894bc404a80b6c67d286682f50e,金属结构制造
2bc921ce42574159a0b4d93045ea4d60,其他建筑安装
2bcfbce0c4d24f568bf58ede4a850aac,书、报刊印刷
2bcfd275522d4797a8504543a16ff92e,检测服务
2bd1ecb4fca24da790fef9ce45c960dc,汽车修理与维护
2bd3a7b32e824c7b92f9da0a9f0895a5,金属表面处理及热处理加工
2bd3ead292464cda880e6f21dae9dbdc,皮革鞣制加工
